2023,Cork,Theft,21
2023,Cork,Fraud,9
2023,Cork,Controlled drug,1
2023,Cork,Weapons,1
2023,Cork,Damage to property/environment ,4
2023,Cork,Public order,2
2023,Cork,Road,17
2023,Cork,State-related,3
2023,Cork,Other,1
2023,Roscommon/Longford,Violent Offences,5
2023,Roscommon/Longford,Negligence,18
2023,Roscommon/Longford,Kidnapping,0
2023,Roscommon/Longford,Banditry,1
2023,Roscommon/Longford,Burglary,4
2023,Roscommon/Longford,Theft,0
2023,Roscommon/Longford,Fraud,5
2023,Roscommon/Longford,Controlled drug,1
2023,Roscommon/Longford,Weapons,0
2023,Roscommon/Longford,Damage to property/environment ,3
2023,Roscommon/Longford,Public order,0
2023,Roscommon/Longford,Road,8
2023,Roscommon/Longford,State-related,0
2023,Roscommon/Longford,Other,1
2023,Mayo,Violent Offences,16
2023,Mayo,Negligence,23
2023,Mayo,Kidnapping,0
2023,Mayo,Banditry,2
2023,Mayo,Burglary,8
2023,Mayo,Theft,24
2023,Mayo,Fraud,13
2023,Mayo,Controlled drug,18
2023,Mayo,Weapons,1
2023,Mayo,Damage to property/environment ,23
2023,Mayo,Public order,16
2023,Mayo,Road,68
2023,Mayo,State-related,1
2023,Mayo,Other,2
2023,Donegal,Violent Offences,1
2023,Donegal,Negligence,25
2023,Donegal,Kidnapping,0
2023,Donegal,Banditry,0
2023,Donegal,Burglary,2
2023,Donegal,Theft,14
2023,Donegal,Fraud,1
2023,Donegal,Controlled drug,0
2023,Donegal,Weapons,0
2023,Donegal,Damage to property/environment ,2
2023,Donegal,Public order,7
2023,Donegal,Road,13
2023,Donegal,State-related,0
2023,Donegal,Other,0
2023,Meath,Violent Offences,19
2023,Meath,Negligence,20
2023,Meath,Kidnapping,0
2023,Meath,Banditry,1
2023,Meath,Burglary,7
2023,Meath,Theft,16
2023,Meath,Fraud,2
2023,Meath,Controlled drug,8
2023,Meath,Weapons,1
2023,Meath,Damage to property/environment ,8
2023,Meath,Public order,9
2023,Meath,Road,10
2023,Meath,State-related,6
2023,Meath,Other,3
2023,Kilkenny/Carlow,Violent Offences,2
2023,Kilkenny/Carlow,Negligence,25
2023,Kilkenny/Carlow,Kidnapping,0
2023,Kilkenny/Carlow,Banditry,0
2023,Kilkenny/Carlow,Burglary,16
2023,Kilkenny/Carlow,Theft,5
2023,Kilkenny/Carlow,Fraud,2
2023,Kilkenny/Carlow,Controlled drug,4
2023,Kilkenny/Carlow,Weapons,0
2023,Kilkenny/Carlow,Damage to property/environment ,6
2023,Kilkenny/Carlow,Public order,3
2023,Kilkenny/Carlow,Road,8
2023,Kilkenny/Carlow,State-related,0
2023,Kilkenny/Carlow,Other,0
2023,Cavan–Monaghan,Violent Offences,16
2023,Cavan–Monaghan,Negligence,10
2023,Cavan–Monaghan,Kidnapping,0
2023,Cavan–Monaghan,Banditry,0
2023,Cavan–Monaghan,Burglary,2
2023,Cavan–Monaghan,Theft,5
2023,Cavan–Monaghan,Fraud,4
2023,Cavan–Monaghan,Controlled drug,2
2023,Cavan–Monaghan,Weapons,0
2023,Cavan–Monaghan,Damage to property/environment ,12
