Quarter,year,county,crime_type,crime_count
2025Q2,2025,Clare,Drug Offences,57
2025Q2,2025,Clare,Fraud,0
2025Q2,2025,Clare,Theft,226
2025Q2,2025,Cork,Assault,637
2025Q2,2025,Cork,Burglary,109
2025Q2,2025,Cork,Damage to Property,482
2025Q2,2025,Cork,Drug Offences,296
2025Q2,2025,Cork,Fraud,0
2025Q2,2025,Cork,Theft,1605
2025Q2,2025,Donegal,Assault,277
2025Q2,2025,Donegal,Burglary,30
2025Q2,2025,Donegal,Damage to Property,159
2025Q2,2025,Donegal,Drug Offences,80
2025Q2,2025,Donegal,Fraud,0
2025Q2,2025,Donegal,Theft,171
2025Q2,2025,Dublin,Assault,2312
2025Q2,2025,Dublin,Burglary,1009
2025Q2,2025,Dublin,Damage to Property,2128
2025Q2,2025,Dublin,Drug Offences,1797
2025Q2,2025,Dublin,Fraud,0
2025Q2,2025,Dublin,Theft,10068
2025Q2,2025,Galway,Assault,272
2025Q2,2025,Galway,Burglary,59
2025Q2,2025,Galway,Damage to Property,191
2025Q2,2025,Galway,Drug Offences,163
2025Q2,2025,Galway,Fraud,0
2025Q2,2025,Galway,Theft,585
2025Q2,2025,Kerry,Assault,229
2025Q2,2025,Kerry,Burglary,43
2025Q2,2025,Kerry,Damage to Property,89
2025Q2,2025,Kerry,Drug Offences,96
2025Q2,2025,Kerry,Fraud,0
2025Q2,2025,Kerry,Theft,300
2025Q2,2025,Kildare,Assault,212
2025Q2,2025,Kildare,Burglary,100
2025Q2,2025,Kildare,Damage to Property,141
2025Q2,2025,Kildare,Drug Offences,138
2025Q2,2025,Kildare,Fraud,0
2025Q2,2025,Kildare,Theft,776
2025Q2,2025,Kilkenny,Assault,84
2025Q2,2025,Kilkenny,Burglary,28
2025Q2,2025,Kilkenny,Damage to Property,61
2025Q2,2025,Kilkenny,Drug Offences,65
2025Q2,2025,Kilkenny,Fraud,0
2025Q2,2025,Kilkenny,Theft,220
2025Q2,2025,Laois,Assault,94
2025Q2,2025,Laois,Burglary,23
2025Q2,2025,Laois,Damage to Property,82
2025Q2,2025,Laois,Drug Offences,66
2025Q2,2025,Laois,Fraud,0
2025Q2,2025,Laois,Theft,206
2025Q2,2025,Leitrim,Assault,51
2025Q2,2025,Leitrim,Burglary,12
2025Q2,2025,Leitrim,Damage to Property,45
2025Q2,2025,Leitrim,Drug Offences,32
2025Q2,2025,Leitrim,Fraud,0
2025Q2,2025,Leitrim,Theft,74
2025Q2,2025,Limerick,Assault,245
2025Q2,2025,Limerick,Burglary,80
2025Q2,2025,Limerick,Damage to Property,258
2025Q2,2025,Limerick,Drug Offences,134
2025Q2,2025,Limerick,Fraud,0
2025Q2,2025,Limerick,Theft,942
2025Q2,2025,Longford,Assault,62
2025Q2,2025,Longford,Burglary,10
2025Q2,2025,Longford,Damage to Property,48
2025Q2,2025,Longford,Drug Offences,32
2025Q2,2025,Longford,Fraud,0
2025Q2,2025,Longford,Theft,72
2025Q2,2025,Louth,Assault,216
2025Q2,2025,Louth,Burglary,83
2025Q2,2025,Louth,Damage to Property,231
2025Q2,2025,Louth,Drug Offences,117
2025Q2,2025,Louth,Fraud,0
2025Q2,2025,Louth,Theft,639
2025Q2,2025,Mayo,Assault,123
2025Q2,2025,Mayo,Burglary,17
2025Q2,2025,Mayo,Damage to Property,109
2025Q2,2025,Mayo,Drug Offences,34
2025Q2,2025,Mayo,Fraud,0
2025Q2,2025,Mayo,Theft,196
2025Q2,2025,Meath,Assault,157
2025Q2,2025,Meath,Burglary,61
2025Q2,2025,Meath,Damage to Property,102
2025Q2,2025,Meath,Drug Offences,75
2025Q2,2025,Meath,Fraud,0
2025Q2,2025,Meath,Theft,542
2025Q2,2025,Monaghan,Assault,106
2025Q2,2025,Monaghan,Burglary,22
2025Q2,2025,Monaghan,Damage to Property,66
2025Q2,2025,Monaghan,Drug Offences,38
2025Q2,2025,Monaghan,Fraud,0
2025Q2,2025,Monaghan,Theft,98
2025Q2,2025,Offaly,Assault,94
2025Q2,2025,Offaly,Burglary,23
2025Q2,2025,Offaly,Damage to Property,82
2025Q2,2025,Offaly,Drug Offences,66
2025Q2,2025,Offaly,Fraud,0
2025Q2,2025,Offaly,Theft,206
2025Q2,2025,Roscommon,Assault,62
2025Q2,2025,Roscommon,Burglary,10
2025Q2,2025,Roscommon,Damage to Property,48
2025Q2,2025,Roscommon,Drug Offences,32
2025Q2,2025,Roscommon,Fraud,0
2025Q2,2025,Roscommon,Theft,72
2025Q2,2025,Sligo,Assault,51
2025Q2,2025,Sligo,Burglary,12
2025Q2,2025,Sligo,Damage to Property,45
2025Q2,2025,Sligo,Drug Offences,32
2025Q2,2025,Sligo,Fraud,0
2025Q2,2025,Sligo,Theft,74
2025Q2,2025,Tipperary,Assault,167
2025Q2,2025,Tipperary,Burglary,51
2025Q2,2025,Tipperary,Damage to Property,130
2025Q2,2025,Tipperary,Drug Offences,123
2025Q2,2025,Tipperary,Fraud,0
2025Q2,2025,Tipperary,Theft,302
2025Q2,2025,Waterford,Assault,227
2025Q2,2025,Waterford,Burglary,47
2025Q2,2025,Waterford,Damage to Property,171
2025Q2,2025,Waterford,Drug Offences,141
2025Q2,2025,Waterford,Fraud,0
2025Q2,2025,Waterford,Theft,469
2025Q2,2025,Westmeath,Assault,195
2025Q2,2025,Westmeath,Burglary,33
2025Q2,2025,Westmeath,Damage to Property,112
2025Q2,2025,Westmeath,Drug Offences,52
2025Q2,2025,Westmeath,Fraud,0
2025Q2,2025,Westmeath,Theft,390
2025Q2,2025,Wexford,Assault,220
2025Q2,2025,Wexford,Burglary,77
2025Q2,2025,Wexford,Damage to Property,161
2025Q2,2025,Wexford,Drug Offences,76
2025Q2,2025,Wexford,Fraud,0
2025Q2,2025,Wexford,Theft,469
2025Q2,2025,Wicklow,Assault,121
2025Q2,2025,Wicklow,Burglary,84
2025Q2,2025,Wicklow,Damage to Property,88
2025Q2,2025,Wicklow,Drug Offences,83
2025Q2,2025,Wicklow,Fraud,0
2025Q2,2025,Wicklow,Theft,461
2025Q3,2025,Carlow,Assault,92
2025Q3,2025,Carlow,Burglary,25
2025Q3,2025,Carlow,Damage to Property,59
2025Q3,2025,Carlow,Drug Offences,67
2025Q3,2025,Carlow,Fraud,0
2025Q3,2025,Carlow,Theft,214
2025Q3,2025,Cavan,Assault,96
2025Q3,2025,Cavan,Burglary,23
2025Q3,2025,Cavan,Damage to Property,50
2025Q3,2025,Cavan,Drug Offences,28
2025Q3,2025,Cavan,Fraud,0
2025Q3,2025,Cavan,Theft,116
2025Q3,2025,Clare,Assault,150
2025Q3,2025,Clare,Burglary,36
2025Q3,2025,Clare,Damage to Property,100
2025Q3,2025,Clare,Drug Offences,30
2025Q3,2025,Clare,Fraud,0
2025Q3,2025,Clare,Theft,266
2025Q3,2025,Cork,Assault,682
2025Q3,2025,Cork,Burglary,114
2025Q3,2025,Cork,Damage to Property,429
2025Q3,2025,Cork,Drug Offences,381
2025Q3,2025,Cork,Fraud,0
2025Q3,2025,Cork,Theft,1447
2025Q3,2025,Donegal,Assault,217
2025Q3,2025,Donegal,Burglary,33
2025Q3,2025,Donegal,Damage to Property,119
2025Q3,2025,Donegal,Drug Offences,82
2025Q3,2025,Donegal,Fraud,0
2025Q3,2025,Donegal,Theft,223
2025Q3,2025,Dublin,Assault,2342
2025Q3,2025,Dublin,Burglary,815
2025Q3,2025,Dublin,Damage to Property,2178
2025Q3,2025,Dublin,Drug Offences,1724
2025Q3,2025,Dublin,Fraud,0
2025Q3,2025,Dublin,Theft,9914
2025Q3,2025,Galway,Assault,301
2025Q3,2025,Galway,Burglary,51
2025Q3,2025,Galway,Damage to Property,175
2025Q3,2025,Galway,Drug Offences,175
2025Q3,2025,Galway,Fraud,0
2025Q3,2025,Galway,Theft,560
2025Q3,2025,Kerry,Assault,222
2025Q3,2025,Kerry,Burglary,51
2025Q3,2025,Kerry,Damage to Property,104
2025Q3,2025,Kerry,Drug Offences,127
2025Q3,2025,Kerry,Fraud,0
2025Q3,2025,Kerry,Theft,305
2025Q3,2025,Kildare,Assault,223
2025Q3,2025,Kildare,Burglary,82
2025Q3,2025,Kildare,Damage to Property,203
2025Q3,2025,Kildare,Drug Offences,303
2025Q3,2025,Kildare,Fraud,0
2025Q3,2025,Kildare,Theft,800
2025Q3,2025,Kilkenny,Assault,92
2025Q3,2025,Kilkenny,Burglary,25
2025Q3,2025,Kilkenny,Damage to Property,59
2025Q3,2025,Kilkenny,Drug Offences,67
2025Q3,2025,Kilkenny,Fraud,0
2025Q3,2025,Kilkenny,Theft,214
2025Q3,2025,Laois,Assault,121
2025Q3,2025,Laois,Burglary,36
2025Q3,2025,Laois,Damage to Property,83
2025Q3,2025,Laois,Drug Offences,248
2025Q3,2025,Laois,Fraud,0
2025Q3,2025,Laois,Theft,262
2025Q3,2025,Leitrim,Assault,73
2025Q3,2025,Leitrim,Burglary,13
2025Q3,2025,Leitrim,Damage to Property,43
2025Q3,2025,Leitrim,Drug Offences,45
2025Q3,2025,Leitrim,Fraud,0
2025Q3,2025,Leitrim,Theft,84
2025Q3,2025,Limerick,Assault,243
2025Q3,2025,Limerick,Burglary,109
2025Q3,2025,Limerick,Damage to Property,216
2025Q3,2025,Limerick,Drug Offences,126
2025Q3,2025,Limerick,Fraud,0
2025Q3,2025,Limerick,Theft,923
2025Q3,2025,Longford,Assault,52
2025Q3,2025,Longford,Burglary,14
2025Q3,2025,Longford,Damage to Property,38
2025Q3,2025,Longford,Drug Offences,23
2025Q3,2025,Longford,Fraud,0
2025Q3,2025,Longford,Theft,75
2025Q3,2025,Louth,Assault,211
2025Q3,2025,Louth,Burglary,90
2025Q3,2025,Louth,Damage to Property,241
2025Q3,2025,Louth,Drug Offences,91
2025Q3,2025,Louth,Fraud,0
2025Q3,2025,Louth,Theft,650
2025Q3,2025,Mayo,Assault,100
2025Q3,2025,Mayo,Burglary,21
2025Q3,2025,Mayo,Damage to Property,84
2025Q3,2025,Mayo,Drug Offences,31
2025Q3,2025,Mayo,Fraud,0
2025Q3,2025,Mayo,Theft,145
2025Q3,2025,Meath,Assault,151
2025Q3,2025,Meath,Burglary,65
2025Q3,2025,Meath,Damage to Property,111
2025Q3,2025,Meath,Drug Offences,60
2025Q3,2025,Meath,Fraud,0
2025Q3,2025,Meath,Theft,493
2025Q3,2025,Monaghan,Assault,96
2025Q3,2025,Monaghan,Burglary,23
2025Q3,2025,Monaghan,Damage to Property,50
2025Q3,2025,Monaghan,Drug Offences,28
2025Q3,2025,Monaghan,Fraud,0
2025Q3,2025,Monaghan,Theft,116
2025Q3,2025,Offaly,Assault,121
2025Q3,2025,Offaly,Burglary,36
2025Q3,2025,Offaly,Damage to Property,83
2025Q3,2025,Offaly,Drug Offences,248
2025Q3,2025,Offaly,Fraud,0
2025Q3,2025,Offaly,Theft,262
2025Q3,2025,Roscommon,Assault,52
2025Q3,2025,Roscommon,Burglary,14
2025Q3,2025,Roscommon,Damage to Property,38
2025Q3,2025,Roscommon,Drug Offences,23
2025Q3,2025,Roscommon,Fraud,0
2025Q3,2025,Roscommon,Theft,75
2025Q3,2025,Sligo,Assault,73
2025Q3,2025,Sligo,Burglary,13
2025Q3,2025,Sligo,Damage to Property,43
2025Q3,2025,Sligo,Drug Offences,45
2025Q3,2025,Sligo,Fraud,0
2025Q3,2025,Sligo,Theft,84
2025Q3,2025,Tipperary,Assault,168
2025Q3,2025,Tipperary,Burglary,68
2025Q3,2025,Tipperary,Damage to Property,127
2025Q3,2025,Tipperary,Drug Offences,107
2025Q3,2025,Tipperary,Fraud,0
2025Q3,2025,Tipperary,Theft,409
2025Q3,2025,Waterford,Assault,231
2025Q3,2025,Waterford,Burglary,34
2025Q3,2025,Waterford,Damage to Property,154
2025Q3,2025,Waterford,Drug Offences,171
2025Q3,2025,Waterford,Fraud,0
2025Q3,2025,Waterford,Theft,485
2025Q3,2025,Westmeath,Assault,169
2025Q3,2025,Westmeath,Burglary,36
2025Q3,2025,Westmeath,Damage to Property,104
2025Q3,2025,Westmeath,Drug Offences,67
2025Q3,2025,Westmeath,Fraud,0
2025Q3,2025,Westmeath,Theft,365
2025Q3,2025,Wexford,Assault,277
2025Q3,2025,Wexford,Burglary,124
2025Q3,2025,Wexford,Damage to Property,172
2025Q3,2025,Wexford,Drug Offences,56
2025Q3,2025,Wexford,Fraud,0
2025Q3,2025,Wexford,Theft,409
2025Q3,2025,Wicklow,Assault,125
2025Q3,2025,Wicklow,Burglary,85
2025Q3,2025,Wicklow,Damage to Property,133
2025Q3,2025,Wicklow,Drug Offences,50
2025Q3,2025,Wicklow,Fraud,0
2025Q3,2025,Wicklow,Theft,465
2025Q4,2025,Carlow,Assault,90
2025Q4,2025,Carlow,Burglary,28
2025Q4,2025,Carlow,Damage to Property,58
2025Q4,2025,Carlow,Drug Offences,68
2025Q4,2025,Carlow,Fraud,0
2025Q4,2025,Carlow,Theft,207
2025Q4,2025,Cavan,Assault,67
2025Q4,2025,Cavan,Burglary,19
2025Q4,2025,Cavan,Damage to Property,54
2025Q4,2025,Cavan,Drug Offences,36
2025Q4,2025,Cavan,Fraud,0
2025Q4,2025,Cavan,Theft,99
2025Q4,2025,Clare,Assault,117
2025Q4,2025,Clare,Burglary,30
2025Q4,2025,Clare,Damage to Property,99
2025Q4,2025,Clare,Drug Offences,61
2025Q4,2025,Clare,Fraud,0
2025Q4,2025,Clare,Theft,210
2025Q4,2025,Cork,Assault,663
2025Q4,2025,Cork,Burglary,130
2025Q4,2025,Cork,Damage to Property,421
2025Q4,2025,Cork,Drug Offences,404
2025Q4,2025,Cork,Fraud,0
2025Q4,2025,Cork,Theft,1690
2025Q4,2025,Donegal,Assault,203
2025Q4,2025,Donegal,Burglary,21
2025Q4,2025,Donegal,Damage to Property,155
2025Q4,2025,Donegal,Drug Offences,66
2025Q4,2025,Donegal,Fraud,0
2025Q4,2025,Donegal,Theft,182
2025Q4,2025,Dublin,Assault,2162
2025Q4,2025,Dublin,Burglary,975
2025Q4,2025,Dublin,Damage to Property,2155
2025Q4,2025,Dublin,Drug Offences,1574
2025Q4,2025,Dublin,Fraud,0
2025Q4,2025,Dublin,Theft,9046
2025Q4,2025,Galway,Assault,285
2025Q4,2025,Galway,Burglary,50
2025Q4,2025,Galway,Damage to Property,162
2025Q4,2025,Galway,Drug Offences,183
2025Q4,2025,Galway,Fraud,0
2025Q4,2025,Galway,Theft,546
2025Q4,2025,Kerry,Assault,216
2025Q4,2025,Kerry,Burglary,34
2025Q4,2025,Kerry,Damage to Property,85
2025Q4,2025,Kerry,Drug Offences,108
2025Q4,2025,Kerry,Fraud,0
2025Q4,2025,Kerry,Theft,298
2025Q4,2025,Kildare,Assault,207
2025Q4,2025,Kildare,Burglary,95
2025Q4,2025,Kildare,Damage to Property,195
2025Q4,2025,Kildare,Drug Offences,150
2025Q4,2025,Kildare,Fraud,0
2025Q4,2025,Kildare,Theft,673
2025Q4,2025,Kilkenny,Assault,90
2025Q4,2025,Kilkenny,Burglary,28
2025Q4,2025,Kilkenny,Damage to Property,58
2025Q4,2025,Kilkenny,Drug Offences,68
2025Q4,2025,Kilkenny,Fraud,0
2025Q4,2025,Kilkenny,Theft,207
2025Q4,2025,Laois,Assault,112
2025Q4,2025,Laois,Burglary,32
2025Q4,2025,Laois,Damage to Property,80
2025Q4,2025,Laois,Drug Offences,63
2025Q4,2025,Laois,Fraud,0
2025Q4,2025,Laois,Theft,194
2025Q4,2025,Leitrim,Assault,66
2025Q4,2025,Leitrim,Burglary,12
2025Q4,2025,Leitrim,Damage to Property,44
2025Q4,2025,Leitrim,Drug Offences,67
2025Q4,2025,Leitrim,Fraud,0
2025Q4,2025,Leitrim,Theft,81
2025Q4,2025,Limerick,Assault,213
2025Q4,2025,Limerick,Burglary,74
2025Q4,2025,Limerick,Damage to Property,224
2025Q4,2025,Limerick,Drug Offences,182
2025Q4,2025,Limerick,Fraud,0
2025Q4,2025,Limerick,Theft,846
2025Q4,2025,Longford,Assault,53
2025Q4,2025,Longford,Burglary,12
2025Q4,2025,Longford,Damage to Property,42
2025Q4,2025,Longford,Drug Offences,24
2025Q4,2025,Longford,Fraud,0
2025Q4,2025,Longford,Theft,68
2025Q4,2025,Louth,Assault,187
2025Q4,2025,Louth,Burglary,67
2025Q4,2025,Louth,Damage to Property,191
2025Q4,2025,Louth,Drug Offences,98
2025Q4,2025,Louth,Fraud,0
2025Q4,2025,Louth,Theft,558
2025Q4,2025,Mayo,Assault,124
2025Q4,2025,Mayo,Burglary,17
2025Q4,2025,Mayo,Damage to Property,84
2025Q4,2025,Mayo,Drug Offences,57
2025Q4,2025,Mayo,Fraud,0
2025Q4,2025,Mayo,Theft,150
2025Q4,2025,Meath,Assault,163
2025Q4,2025,Meath,Burglary,72
2025Q4,2025,Meath,Damage to Property,114
2025Q4,2025,Meath,Drug Offences,51
2025Q4,2025,Meath,Fraud,0
2025Q4,2025,Meath,Theft,492
2025Q4,2025,Monaghan,Assault,67
2025Q4,2025,Monaghan,Burglary,19
2025Q4,2025,Monaghan,Damage to Property,54
2025Q4,2025,Monaghan,Drug Offences,36
2025Q4,2025,Monaghan,Fraud,0
2025Q4,2025,Monaghan,Theft,99
2025Q4,2025,Offaly,Assault,112
2025Q4,2025,Offaly,Burglary,32
2025Q4,2025,Offaly,Damage to Property,80
2025Q4,2025,Offaly,Drug Offences,63
2025Q4,2025,Offaly,Fraud,0
2025Q4,2025,Offaly,Theft,194
2025Q4,2025,Roscommon,Assault,53
2025Q4,2025,Roscommon,Burglary,12
2025Q4,2025,Roscommon,Damage to Property,42
2025Q4,2025,Roscommon,Drug Offences,24
2025Q4,2025,Roscommon,Fraud,0
2025Q4,2025,Roscommon,Theft,68
2025Q4,2025,Sligo,Assault,66
2025Q4,2025,Sligo,Burglary,12
2025Q4,2025,Sligo,Damage to Property,44
2025Q4,2025,Sligo,Drug Offences,67
2025Q4,2025,Sligo,Fraud,0
2025Q4,2025,Sligo,Theft,81
2025Q4,2025,Tipperary,Assault,157
2025Q4,2025,Tipperary,Burglary,67
2025Q4,2025,Tipperary,Damage to Property,106
2025Q4,2025,Tipperary,Drug Offences,139
2025Q4,2025,Tipperary,Fraud,0
2025Q4,2025,Tipperary,Theft,317
2025Q4,2025,Waterford,Assault,211
2025Q4,2025,Waterford,Burglary,38
2025Q4,2025,Waterford,Damage to Property,145
2025Q4,2025,Waterford,Drug Offences,144
2025Q4,2025,Waterford,Fraud,0
2025Q4,2025,Waterford,Theft,369
2025Q4,2025,Westmeath,Assault,175
2025Q4,2025,Westmeath,Burglary,54
2025Q4,2025,Westmeath,Damage to Property,111
2025Q4,2025,Westmeath,Drug Offences,60
2025Q4,2025,Westmeath,Fraud,0
2025Q4,2025,Westmeath,Theft,416
2025Q4,2025,Wexford,Assault,181
2025Q4,2025,Wexford,Burglary,85
2025Q4,2025,Wexford,Damage to Property,155
2025Q4,2025,Wexford,Drug Offences,76
2025Q4,2025,Wexford,Fraud,0
2025Q4,2025,Wexford,Theft,381
2025Q4,2025,Wicklow,Assault,125
2025Q4,2025,Wicklow,Burglary,110
2025Q4,2025,Wicklow,Damage to Property,130
2025Q4,2025,Wicklow,Drug Offences,40
2025Q4,2025,Wicklow,Fraud,0
2025Q4,2025,Wicklow,Theft,415
